翬,7fec,pheasant,variegated,to fly,,,,,,,,, 
翮,7fee,stem of a feather,quill,,,,,,,,,, 
翯,7fef,glistening plumage,reflection of the sun on water,,,,,,,,,, 
翺,7ffa,soar,roam,,,,,,,,,, 
翽,7ffd,whirr,,,,,,,,,,, 
翾,7ffe,fly,to flit,,,,,,,,,, 
翿,7fff,streamer adorned with feathers,,,,,,,,,,, 
耇,8007,wrinkled face of the elderly,,,,,,,,,,, 
耈,8008,old age,,,,,,,,,,, 
耍,800d,frolic,play,amuse,play with,,,,,,,, 
耎,800e,weak,pliable,soft,yielding,,,,,,,, 
耏,800f,whiskers,,,,,,,,,,, 
耑,8011,specialized,concentrated,,,,,,,,,, 
耔,8014,to hoe up the earth around plants,,,,,,,,,,, 
耞,801e,flail,,,,,,,,,,, 
耠,8020,till,dig,,,,,,,,,, 
耤,8024,plough,,,,,,,,,,, 
耦,8026,plow side by side,team of two,,,,,,,,,, 
耬,802c,drill for sowing grain,,,,,,,,,,, 
耰,8030,toothless rake for drawing earth,,,,,,,,,,, 
耷,8037,ears hanging down,,,,,,,,,,, 
耼,803c,ears without rim,,,,,,,,,,, 
耾,803e,deafness,,,,,,,,,,, 
聦,8066,the hearing,to listen,astute,clever,quick of apprehension,,,,,,, 
聱,8071,poor sentences,bent and twisted,too complicate,,,,,,,,, 
聵,8075,deaf,,,,,,,,,,, 
肈,8088,to commence,to found,to devise,at first,to originate,to strike,,,,,, 
肜,809c,to sacrifice on two successive days,,,,,,,,,,, 
肦,80a6,large head,many,high,to divide,to distribute,,,,,,, 
肧,80a7,embryo,unfinished things,,,,,,,,,, 
肫,80ab,gizzard of fowl,honest,sincere,,,,,,,,, 
肸,80b8,spread out,smiling,laughing,,,,,,,,, 
胏,80cf,meat,,,,,,,,,,, 
胔,80d4,rotten meat,bones of dead animals,,,,,,,,,, 
胗,80d7,pustules of any kind,rash or eruption,measles,various kinds of fever,,,,,,,, 
胠,80e0,open,throw away,,,,,,,,,, 
胭,80ed,rouge,cosmetics,,,,,,,,,, 
胮,80ee,to swell,,,,,,,,,,, 
胰,80f0,pancreas,soap,,,,,,,,,, 
胳,80f3,armpit,arms,,,,,,,,,, 
胶,80f6,glue,gum,resin,rubber,sound,shin bone,,,,,, 
胹,80f9,cooked,well done,,,,,,,,,, 
胺,80fa,a mine,,,,,,,,,,, 
胾,80fe,minced meat,cut meat into piece,,,,,,,,,, 
脃,8103,gland,,,,,,,,,,, 
脖,8116,neck,,,,,,,,,,, 
脗,8117,coinciding,agreeing,,,,,,,,,, 
脘,8118,internal cavity of stomach,,,,,,,,,,, 
脞,811e,minced meat,trifles,,,,,,,,,, 
脤,8124,raw meat for sacrifice,,,,,,,,,,, 
脧,8127,reduce,contract,exploit,reproductive organ of infant,,,,,,,, 
脬,812c,bladder,,,,,,,,,,, 
脰,8130,the neck,,,,,,,,,,, 
脵,8135,thighs,haunches,rump,share,,,,,,,, 
腊,814a,year end sacrifice,dried meat,,,,,,,,,, 
腌,814c,salt,pickle,be dirty,,,,,,,,, 
腒,8152,game,,,,,,,,,,, 
腠,8160,between the skin and the flesh,,,,,,,,,,, 
腡,8161,lines,,,,,,,,,,, 
腭,816d,palate,roof of mouth,,,,,,,,,, 
腯,816f,strong,,,,,,,,,,, 
膄,8184,become emaciated,,,,,,,,,,, 
膆,8186,the corpse of a bird or fowl,fat,,,,,,,,,, 
膋,818b,fat,,,,,,,,,,, 
膘,8198,fat,rump,,,,,,,,,, 
膛,819b,chest,hollow space,cavity,,,,,,,,, 
膲,81b2,the three divisions of the viscera (med.),,,,,,,,,,, 
膴,81b4,fine,,,,,,,,,,, 
臃,81c3,swell up,swelling,fat,,,,,,,,, 
臊,81ca,rank,rancid,frowzy,fetid,bashful,,,,,,, 
臏,81cf,the kneecap,,,,,,,,,,, 
臕,81d5,fat,gross,sleek,,,,,,,,, 
臛,81db,broth,,,,,,,,,,, 
臝,81dd,be bare,nude,,,,,,,,,, 
臤,81e4,hard,wise,,,,,,,,,, 
臬,81ec,law,rule,door post,,,,,,,,, 
臲,81f2,jumpy,jittery,worried,,,,,,,,, 
臽,81fd,pit,hole,,,,,,,,,, 
臿,81ff,to separate the grain from the husk,,,,,,,,,,, 
舀,8200,dip,ladle,,,,,,,,,, 
舃,8203,shoe,sole of a shoe,magpie,,,,,,,,, 
舓,8213,to lick,to lap up,to burn up,to taste,to undergo,to underrate,to despise,,,,, 
舔,8214,lick with tongue,taste,,,,,,,,,, 
舚,821a,to put out the tongue,,,,,,,,,,, 
舝,821d,linch-pin,,,,,,,,,,, 
舡,8221,boat,ship,,,,,,,,,, 
舢,8222,sampan,,,,,,,,,,, 
舨,8228,sampan,,,,,,,,,,, 
舲,8232,small boat with windows,houseboat,,,,,,,,,, 
舺,823a,place name in Taiwan,Taipei,,,,,,,,,, 
艄,8244,stern of a vessel,,,,,,,,,,, 
艅,8245,despatch boat,,,,,,,,,,, 
艋,824b,small boat,,,,,,,,,,, 
艎,824e,fast boat,,,,,,,,,,, 
艑,8251,small boat,,,,,,,,,,, 
艖,8256,raft,boat,,,,,,,,,, 
艜,825c,long narrow vessel with two masts,,,,,,,,,,, 
艣,8263,stern oar,scull,,,,,,,,,, 
艭,826d,ship,,,,,,,,,,, 
艴,8274,the countenance changing,,,,,,,,,,, 
芃,8283,luxuriant growth,,,,,,,,,,, 
芊,828a,exuberant and vigorous foliage,,,,,,,,,,, 
芎,828e,kind of herb,,,,,,,,,,, 
芑,8291,white millet,,,,,,,,,,, 
芔,8294,general term for plants,,,,,,,,,,, 
芚,829a,green sprout,foolish,,,,,,,,,, 
芡,82a1,plant allied to the water-lily,,,,,,,,,,, 
芣,82a3,medicinal plantago,,,,,,,,,,, 
芧,82a7,chestnut oak,,,,,,,,,,, 
芨,82a8,name of a plant,the roots are used for various purposes,,,,,,,,,, 
芩,82a9,salt marsh plant,,,,,,,,,,, 
芪,82aa,celery,,,,,,,,,,, 
芮,82ae,tiny,small,water's edge,,,,,,,,, 
芰,82b0,water caltrop,,,,,,,,,,, 
芷,82b7,angelica,type of iris,,,,,,,,,, 
芼,82bc,to choose,to select,greens,,,,,,,,, 
芾,82be,flower,small,little,lush,,,,,,,, 
芿,82bf,grass which has been cut and re-grown,wild grass,,,,,,,,,, 
苐,82d0,sequence,number,grade,degree,,,,,,,, 
苕,82d5,rush plant,,,,,,,,,,, 
苢,82e2,barley,coix agretis,,,,,,,,,, 
苪,82ea,bright,shining,splendid,,,,,,,,, 
苯,82ef,benzene,luxuriant,,,,,,,,,, 
苶,82f6,weary,tired,,,,,,,,,, 
苷,82f7,licorice,,,,,,,,,,, 
苽,82fd,bullrush,zizania latifolia,,,,,,,,,, 
苾,82fe,smell,fragrance,aroma,,,,,,,,, 
茀,8300,overgrown with grass,weedy,,,,,,,,,, 
茁,8301,sprout,flourish,vigorous,,,,,,,,, 
茇,8307,grass,thatch,,,,,,,,,, 
茈,8308,plant yielding a red dye,,,,,,,,,,, 
荔,8354,lychee,,,,,,,,,,, 
茞,831e,fragrant plant,angelica,,,,,,,,,, 
茢,8322,sedges,rushes,,,,,,,,,, 
茬,832c,harvest,,,,,,,,,,, 
茭,832d,an aquatic grass,the stalks of which are eaten as a vegetable,,,,,,,,,, 
茷,8337,flutter,flower,,,,,,,,,, 
荃,8343,aromatic herb,fine cloth,,,,,,,,,, 
荄,8344,roots,,,,,,,,,,, 
荇,8347,water plant,nymphoides peltalum,,,,,,,,,, 
荍,834d,buckwheat,herbal medicine,,,,,,,,,, 
荑,8351,sprouts,tares,,,,,,,,,, 
荸,8378,water chestnut,,,,,,,,,,, 
荽,837d,coriander,,,,,,,,,,, 
莀,8380,to farm,farmer,agriculture,,,,,,,,, 
莆,8386,kind of legendary tree,,,,,,,,,,, 
莒,8392,hemp-like plant,taro,herb,,,,,,,,, 
莘,8398,long,numerous,marsh plant whose root is used for medicine,,,,,,,,, 
莙,8399,species of water plant,,,,,,,,,,, 
莛,839b,stalks of grasses, etc.,,,,,,,,,,, 
莜,839c,avena nuda,,,,,,,,,,, 
莝,839d,to chop straw fine for animals,,,,,,,,,,, 
莧,83a7,edible greens,amaranth,,,,,,,,,, 
莩,83a9,membrane lining inside reed,very thin,,,,,,,,,, 
莿,83bf,thorn,,,,,,,,,,, 
菀,83c0,luxuriance of growth,,,,,,,,,,, 
菇,83c7,mushrooms,,,,,,,,,,, 
菉,83c9,the green bamboo,greenish bamboo,,,,,,,,,, 
菏,83cf,river in Shandong province,,,,,,,,,,, 
菑,83d1,to weed grass,land under cultivation,,,,,,,,,, 
菔,83d4,turnip,,,,,,,,,,, 
菶,83f6,species of water plant,flower,,,,,,,,,, 
菸,83f8,smoke,soot,tobacco,cigarettes,,,,,,,, 
菹,83f9,salted or pickled vegetables,,,,,,,,,,, 
菼,83fc,rush or sedge,,,,,,,,,,, 
萁,8401,kind of grasses,bean stocks & pods,,,,,,,,,, 
萆,8406,the castor-oil plant (also used for other plants),,,,,,,,,,, 
萊,840a,goosefoot,weed,fallow field,,,,,,,,, 
萑,8411,grass used for making mats,Huanpu,place famous for robbers,,,,,,,,, 
萕,8415,water-chestnuts,caltrop,,,,,,,,,, 
萹,8439,grass,,,,,,,,,,, 
葊,844a,cottage,,,,,,,,,,, 
葍,844d,plant,,,,,,,,,,, 
葑,8451,the rape-turnip,,,,,,,,,,, 
葒,8452,herb,,,,,,,,,,, 
葚,845a,mulberry fruit,,,,,,,,,,, 
葜,845c,smilax china,,,,,,,,,,, 
葠,8460,ginseng,,,,,,,,,,, 
葳,8473,luxuriant,flourishing,used for various plants,,,,,,,,, 
葸,8478,afraid,bashful,,,,,,,,,, 
葽,847d,type of grain,polygala japonica,,,,,,,,,, 
蒓,8493,an edible water,plant-brasenia,,,,,,,,,, 
蒞,849e,reach,arrive,manage,,,,,,,,, 
蒦,84a6,to measure,to calculate,,,,,,,,,, 
蒨,84a8,lush vegetation,luxuriant growth,,,,,,,,,, 
蒯,84af,rush, of which various things are made,,,,,,,,,,, 
蒱,84b1,gambling game with dice,,,,,,,,,,, 
蒴,84b4,(seed) capsule,,,,,,,,,,, 
蒺,84ba,furze,gorse,,,,,,,,,, 
蒽,84bd,anthracene,,,,,,,,,,, 
蓀,84c0,aromatic grass,iris,flower,,,,,,,,, 
蓂,84c2,lucky place,,,,,,,,,,, 
蓇,84c7,follicles of plants,,,,,,,,,,, 
蓌,84cc,pretend,crouch,,,,,,,,,, 
蓏,84cf,fruit growing on low plants,melon,,,,,,,,,, 
蓓,84d3,bud,,,,,,,,,,, 
蓧,84e7,bamboo basket,weeder,rake,,,,,,,,, 
蓪,84ea,paper-plant,aralia papyrifera,,,,,,,,,, 
蓯,84ef,medicinal herb,,,,,,,,,,, 
蓰,84f0,to increase five-fold,,,,,,,,,,, 
蓷,84f7,leon urus sibiriacus,mother war,,,,,,,,,, 
蔲,8532,nutmeg,,,,,,,,,,, 
蓺,84fa,art,talent,ability,craft,,,,,,,, 
蓽,84fd,species of bean,piper longtum,,,,,,,,,, 
蔂,8502,basket,,,,,,,,,,, 
蔇,8507,luxuriant growth,extreme,reach,,,,,,,,, 
蔌,850c,vegetables,,,,,,,,,,, 
蔞,851e,artemisia stelleriana,,,,,,,,,,, 
蔣,8523,surname,hydropyrum latifalium,,,,,,,,,, 
蔥,8525,scallions,onions,leeks,,,,,,,,, 
蔫,852b,withered,faded,decayed,calm,,,,,,,, 
蔯,852f,variety of artemisia,,,,,,,,,,, 
蔴,8534,hemp,applied to other plants furnishing textile fibres,,,,,,,,,, 
蔿,853f,surname,place name,,,,,,,,,, 
蕆,8546,finish,complete,solve,,,,,,,,, 
蕑,8551,agueweed,valeriana villosa,climbing plant,,,,,,,,, 
蕓,8553,rue,herb used keep insects away,,,,,,,,,, 
蕙,8559,species of fragrant orchid,,,,,,,,,,, 
蕝,855d,handful,,,,,,,,,,, 
蕞,855e,little,small,tiny,petty,,,,,,,, 
蕡,8561,hemp seeds,plant with abundant,,,,,,,,,, 
蕢,8562,edible amaranth,straw basket,,,,,,,,,, 
蕤,8564,drooping leaves,fringe soft,delicate,,,,,,,,, 
蕹,8579,Ipomoea aquatica - used as a vegetable,,,,,,,,,,, 
薁,8581,vine,,,,,,,,,,, 
薅,8585,to weed,to eradicate,,,,,,,,,, 
薆,8586,to cover,to hide,to conceal,,,,,,,,, 
薉,8589,dirty,unclean,immoral,obscene,,,,,,,, 
薌,858c,fragrant smell of grain,aromatic,,,,,,,,,, 
薏,858f,seed of job's tears,lotus seed,,,,,,,,,, 
薓,8593,ginseng,,,,,,,,,,, 
薘,8598,plantago major,,,,,,,,,,, 
薟,859f,vine,,,,,,,,,,, 
薢,85a2,woody climbing plant,,,,,,,,,,, 
薧,85a7,dried food,,,,,,,,,,, 
薶,85b6,to bury,to stop up,dirty,filthy,,,,,,,, 
薸,85b8,duckweed,,,,,,,,,,, 
薾,85be,luxuriant growth of flower,,,,,,,,,,, 
薿,85bf,flower,,,,,,,,,,, 
藇,85c7,fine,,,,,,,,,,, 
藊,85ca,kind of bean with flat pods,,,,,,,,,,, 
藎,85ce,kind of weed,faithfulness,,,,,,,,,, 
藘,85d8,madder,,,,,,,,,,, 
藚,85da,water plant,,,,,,,,,,, 
藟,85df,vine,creeper,to wind,,,,,,,,, 
藦,85e6,edible mushrooms,,,,,,,,,,, 
藶,85f6,kind of plant,,,,,,,,,,, 
藿,85ff,lophanthus rugosus,betony,,,,,,,,,, 
蘀,8600,falling leaves and barks,,,,,,,,,,, 
蘄,8604,variety of artemisia seek,,,,,,,,,,, 
蘅,8605,fragrant plant the root is medicinal,,,,,,,,,,, 
蘑,8611,type of edible mushroom,,,,,,,,,,, 
蘒,8612,used in "meiboku sendaihagi",,,,,,,,,,, 
蘘,8618,kind of wild ginger,,,,,,,,,,, 
蘞,861e,wild vine,vitis pentaphylla,,,,,,,,,, 
蘧,8627,plant which resembles wheat but has no edible grain,,,,,,,,,,, 
蘸,8638,dip,remarry,,,,,,,,,, 
蘺,863a,gracilaria verrucosa,,,,,,,,,,, 
虀,8640,minced pickles,leeks,mix,salt,,,,,,,, 
虆,8646,entwine,basket for carrying dirt,,,,,,,,,, 
虒,8652,an amphibious beast resembling a tiger with one horn,place name,,,,,,,,,, 
虓,8653,roar,,,,,,,,,,, 
虖,8656,to cry,to shout,to howl,,,,,,,,, 
虡,8661,support structure for bell,,,,,,,,,,, 
虢,8662,name of ancient feudal State in Shenxi and Hunan,,,,,,,,,,, 
虣,8663,cruel,violent,passionate,,,,,,,,, 
虩,8669,fright,,,,,,,,,,, 
虬,866c,young dragon,,,,,,,,,,, 
虯,866f,young dragon,,,,,,,,,,, 
虷,8677,worm,,,,,,,,,,, 
虺,867a,large poisonous snake,,,,,,,,,,, 
蚍,868d,mussels,various shellfish,,,,,,,,,, 
蚑,8691,tip-toe,,,,,,,,,,, 
蚘,8698,tapeworm,,,,,,,,,,, 
蚜,869c,plant louse,aphids,,,,,,,,,, 
蚡,86a1,mole,,,,,,,,,,, 
蚦,86a6,boa constrictor,,,,,,,,,,, 
蚧,86a7,red spotted lizard (used as medicine),,,,,,,,,,, 
蚨,86a8,kind of water-beetle cash,then dollars and money generally,,,,,,,,,, 
蚱,86b1,grasshopper,locust,,,,,,,,,, 
蚳,86b3,ant eggs,,,,,,,,,,, 
蚵,86b5,oyster,,,,,,,,,,, 
蚿,86bf,millipede,,,,,,,,,,, 
蛀,86c0,insects that eat books,clothes,,,,,,,,,, 
蛅,86c5,caterpillar,,,,,,,,,,, 
蛑,86d1,marine crab,,,,,,,,,,, 
蛕,86d5,the common intestinal worms,the tape-worm,,,,,,,,,, 
蛣,86e3,(dung) beetle,,,,,,,,,,, 
蛺,86fa,kind of butterfly,,,,,,,,,,, 
蜇,8707,jellyfish,,,,,,,,,,, 
蜋,870b,mantis,dung beetle,insect,,,,,,,,, 
蜎,870e,mosquito larva,,,,,,,,,,, 
蜓,8713,dragonfly,millipede,lizard,,,,,,,,, 
蜔,8714,inlaid shell-work,,,,,,,,,,, 
蜡,8721,wax,candle,waxy,glazed,maggot,,,,,,, 
蜣,8723,dung beetle,,,,,,,,,,, 
蜨,8728,butterfly,,,,,,,,,,, 
蜮,872e,fabulous creature like a turtle,toad,,,,,,,,,, 
蜱,8731,tick,mite,,,,,,,,,, 
蜹,8739,gnat,mosquito,,,,,,,,,, 
蜺,873a,reflection of rainbow,,,,,,,,,,, 
蜾,873e,the solitary wasp,,,,,,,,,,, 
蝀,8740,rainbow,,,,,,,,,,, 
蝃,8743,rainbow,,,,,,,,,,, 
蝍,874d,centipede,,,,,,,,,,, 
蝘,8758,gecko,kind of cicada,,,,,,,,,, 
蝝,875d,the larva of locust,,,,,,,,,,, 
蝡,8761,eumenes polifomis,kind of wasp,,,,,,,,,, 
蝥,8765,fly which is used similarly to cantharides,,,,,,,,,,, 
蝯,876f,ape,,,,,,,,,,, 
蝱,8771,horsefly,gadfly,,,,,,,,,, 
蝻,877b,immature locusts,,,,,,,,,,, 
螃,8783,crab,,,,,,,,,,, 
螄,8784,kind of snail with spiral shell,,,,,,,,,,, 
螆,8786,hairy and poisonous caterpillars,,,,,,,,,,, 
螉,8789,wasp,,,,,,,,,,, 
螋,878b,spider millipede,,,,,,,,,,, 
螌,878c,striped,poisonous fly,,,,,,,,,, 
螓,8793,small cicada with a square head,,,,,,,,,,, 
螕,8795,tick,mite,,,,,,,,,, 
螗,8797,kind of cicada,,,,,,,,,,, 
螘,8798,ant,,,,,,,,,,, 
螙,8799,grubs in wood,worms in books, clothes, etc,used figuratively of corrupt officials,,,,,,,,, 
螞,879e,ant,leech,,,,,,,,,, 
螣,87a3,mythological wingless dragon of,,,,,,,,,,, 
螬,87ac,grubs in fruit,,,,,,,,,,, 
螭,87ad,dragon whose horns have not grown,cruel,,,,,,,,,, 
螮,87ae,rainbow,,,,,,,,,,, 
螵,87b5,chrysalis,,,,,,,,,,, 
螾,87be,the earthworm,,,,,,,,,,, 
螿,87bf,kind of cicada,,,,,,,,,,, 
蟁,87c1,mosquito,gnat,,,,,,,,,, 
蟈,87c8,small green frog,cicada,,,,,,,,,, 
蟊,87ca,fly which is used similarly to cantharides,,,,,,,,,,, 
蟕,87d5,species of tortoise found near the mouth of the Yellow River,,,,,,,,,,, 
蟖,87d6,moth larva,grasshopper,,,,,,,,,, 
蟜,87dc,insect,,,,,,,,,,, 
蟢,87e2,caulk,spider,,,,,,,,,, 
蟣,87e3,louse eggs,nits,,,,,,,,,, 
蟪,87ea,kind of cicada,,,,,,,,,,, 
蟫,87eb,the insect, commonly known as the silver-fish, which destroys books, clothing, etc.,,,,,,,,,,, 
蟭,87ed,very small bug,,,,,,,,,,, 
蟳,87f3,kind of crab,,,,,,,,,,, 
蟺,87fa,earthworm,,,,,,,,,,, 
蟿,87ff,acrida chinensis,,,,,,,,,,, 
蠁,8801,larvae,grubs,,,,,,,,,, 
蠃,8803,the solitary wasp,,,,,,,,,,, 
蠆,8806,kind of scorpion,,,,,,,,,,, 
蠋,880b,caterpillar,,,,,,,,,,, 
蠐,8810,maggots,grubs,,,,,,,,,, 
蠙,8819,oyster,,,,,,,,,,, 
蠓,8813,midges,sandflies,,,,,,,,,, 
蠔,8814,oyster,,,,,,,,,,, 
蠛,881b,flies,small insects produced in damp places,,,,,,,,,, 
蠜,881c,grasshopper,,,,,,,,,,, 
蠟,881f,wax,candle,waxy,glazed,,,,,,,, 
蠨,8828,kind of spider with long legs,,,,,,,,,,, 
蠭,882d,bees,hornets,wasps,,,,,,,,, 
蠮,882e,bee,,,,,,,,,,, 
蠲,8832,the millipede sometimes confounded with the grow-worm,bright,clear,,,,,,,,, 
蠵,8835,type of turtle,large turtles,,,,,,,,,, 
衁,8841,blood,,,,,,,,,,, 
衅,8845,consecrate sacrificial vessels by smearing blood,rift,,,,,,,,,, 
衈,8848,the blood of a sacrificial fowl which was sprinkled on the doors and vessels,,,,,,,,,,, 
衉,8849,vomit,,,,,,,,,,, 
衊,884a,smear,slander,defile,,,,,,,,, 
衎,884e,give pleasure,be pleased,happy,,,,,,,,, 
衕,8855,alley,lane,,,,,,,,,, 
衖,8856,lane,alley,,,,,,,,,, 
衚,885a,lane,alley,side street,,,,,,,,, 
衜,885c,way,path,,,,,,,,,, 
衤,8864,clothes,clothing radical (no. 145,,,,,,,,,, 
衩,8869,the open seam of a garment which allows freedom of movement,,,,,,,,,,, 
衹,8879,only,merely,but,,,,,,,,, 
袚,889a,greave,knee-pads,buskins,,,,,,,,, 
袜,889c,socks,stockings,,,,,,,,,, 
袟,889f,book cover,satchel or bag,,,,,,,,,, 
袠,88a0,book cover,satchel or bag,,,,,,,,,, 
袪,88aa,sleeves,cuff,,,,,,,,,, 
袺,88ba,hold up,,,,,,,,,,, 
袽,88bd,clothes,,,,,,,,,,, 
裀,88c0,mat,coverlet,underwear,,,,,,,,, 
裊,88ca,curling upwards,wavering gently,,,,,,,,,, 
裋,88cb,cotton clothes of a boy servant,,,,,,,,,,, 
裌,88cc,lined garment,,,,,,,,,,, 
裍,88cd,border or band on the edge of a dress,,,,,,,,,,, 
裎,88ce,to take off the clothes and expose the body,to carry in the girdle,,,,,,,,,, 
裒,88d2,collect,gather,assemble,praise,,,,,,,, 
裛,88db,to wrap and bind,damp,book bag,,,,,,,,, 
裯,88ef,coverlet,bedspread,,,,,,,,,, 
裰,88f0,to mend clothes,,,,,,,,,,, 
裱,88f1,to mount maps or scrolls,to paste,,,,,,,,,, 
裵,88f5,surname,look of a flowing gown,,,,,,,,,, 
褎,890e,sleeve,ample flowing robes,,,,,,,,,, 
褏,890f,sleeve,ample flowing robes,,,,,,,,,, 
褕,8915,shirt,,,,,,,,,,, 
褘,8918,ceremonial gowns of a queen,,,,,,,,,,, 
褙,8919,paper or cloth pasted together,,,,,,,,,,, 
褚,891a,bag,valise,stuff,pad,surname,,,,,,, 
褦,8926,stupid,dull,ignorant,doltish,,,,,,,, 
褧,8927,unlined clothes,light overcoat,,,,,,,,,, 
褱,8931,to carry in the bosom or the sleeve,to wrap,to conceal,,,,,,,,, 
褲,8932,trousers,pants,,,,,,,,,, 
褵,8935,bridal veil,,,,,,,,,,, 
褺,893a,dirty,ragged,undress,to treat with irreverence,,,,,,,, 
襀,8940,pleat,fold,tuck,crease,,,,,,,, 
襆,8946,hood or cowl,,,,,,,,,,, 
襏,894f,raincoat,,,,,,,,,,, 
襚,895a,grave clothes,,,,,,,,,,, 
襛,895b,fine clothes,,,,,,,,,,, 
襜,895c,flutter,shaking or vibrating,,,,,,,,,, 
襡,8961,short coat,,,,,,,,,,, 
襢,8962,strip,lay bare,bared,naked,,,,,,,, 
襫,896b,raincoat,,,,,,,,,,, 
襮,896e,collar,to expose,,,,,,,,,, 
襵,8975,pleat in a skirt,,,,,,,,,,, 
襻,897b,loop,belt or band,,,,,,,,,, 
襼,897c,'kimono' sleeve,,,,,,,,,,, 
覐,8990,a sleep,to realize,to feel,,,,,,,,, 
覔,8994,to search for,to look after,,,,,,,,,, 
覜,899c,mission,,,,,,,,,,, 
覥,89a5,ashamed,,,,,,,,,,, 
覰,89b0,to spy,to watch for,,,,,,,,,, 
覵,89b5,steal look,peep at,spy on,,,,,,,,, 
覶,89b6,to look about,order,sequence,complicated thought which is not easy to express,,,,,,,, 
覷,89b7,peep at,watch,spy on,,,,,,,,, 
覼,89bc,explain in detail,,,,,,,,,,, 
觔,89d4,catty,,,,,,,,,,, 
觕,89d5,coarse,rough,rude,,,,,,,,, 
觖,89d6,to long for,dissatisfied,to criticize,,,,,,,,, 
觥,89e5,cup made of horn,obstinate,,,,,,,,,, 
觩,89e9,strong,,,,,,,,,,, 
觫,89eb,to start,tremble with fear,,,,,,,,,, 
觭,89ed,one turning up and one turning down,,,,,,,,,,, 
觱,89f1,tartar horn,chilly wind,,,,,,,,,, 
觳,89f3,an ancient measure,goblet,mean,frightened,,,,,,,, 
觶,89f6,wine goblet made from horn,,,,,,,,,,, 
觿,89ff,bodkin made of ivory,horn,,,,,,,,,, 
訇,8a07,the sound of a crash,,,,,,,,,,, 
訏,8a0f,boast,exaggerate,great,broad,,,,,,,, 
訑,8a11,deceive,cheat,arrogant,,,,,,,,, 
訒,8a12,hesitate say,be reluctant speak,,,,,,,,,, 
訕,8a15,abuse,slander,vilify,ridicule,,,,,,,, 
訠,8a20,much more,still more,the gums,,,,,,,,, 
訢,8a22,pleased,delighted,happy,,,,,,,,, 
訦,8a26,sincere,faithful,,,,,,,,,, 
訬,8a2c,clamour,uproar,annoyance,,,,,,,,, 
訽,8a3d,blame,,,,,,,,,,, 
訾,8a3e,bad-mouth,criticize,defects,,,,,,,,, 
詀,8a40,garrulous,to whisper,to joke,,,,,,,,, 
詅,8a45,to sell,,,,,,,,,,, 
詎,8a4e,interjection used to express surprise,,,,,,,,,,, 
詖,8a56,argue,biased,one-sided,,,,,,,,, 
詗,8a57,to spy upon,to give information,shrewd,,,,,,,,, 
詘,8a58,bend,stoop,crouch,to yield,,,,,,,, 
詡,8a61,boast,brag,popular,well known,to flatter,,,,,,, 
詧,8a67,to examine into judicially,to find out,,,,,,,,,, 
詵,8a75,inquire,question,numerous,,,,,,,,, 
詹,8a79,surname,talk too much,verbose,,,,,,,,, 
詻,8a7b,orders,,,,,,,,,,, 
詾,8a7e,noisily,uproarious,troublesome,,,,,,,,, 
詿,8a7f,error,mistake,deceive,mislead,,,,,,,, 
誃,8a83,part,,,,,,,,,,, 
誆,8a86,cheat,swindle,lie,,,,,,,,, 
誒,8a92,an exclamation of confirmation,,,,,,,,,,, 
誖,8a96,obstinate,disorderly,perverse,,,,,,,,, 
誧,8aa7,huge,to admonish,,,,,,,,,, 
誩,8aa9,to quarrel,to wrangle,,,,,,,,,, 
誶,8ab6,speak ill of,vilify,berate,interrogate,,,,,,,, 
誾,8abe,speak gently,respectful,,,,,,,,,, 
諆,8ac6,to cheat,,,,,,,,,,, 
諉,8ac9,pass buck,lay blame on others,,,,,,,,,, 
諊,8aca,to male a judicial investigation,,,,,,,,,,, 
諑,8ad1,slander,gossip,rumors,,,,,,,,, 
諕,8ad5,to intimidate,,,,,,,,,,, 
諗,8ad7,consult carefully with,counsel,,,,,,,,,, 
諝,8add,knowledge,discrimination,treachery,,,,,,,,, 
諟,8adf,to examine,to consider,honest,,,,,,,,, 
諬,8aec,to open,to begin,to explain,to inform,letter,,,,,,, 
諴,8af4,in harmony,in agreement,,,,,,,,,, 
諵,8af5,mutter,,,,,,,,,,, 
諶,8af6,sincere,faithful,surname,,,,,,,,, 
諼,8afc,forget,lie,cheat,deceive,,,,,,,, 
謅,8b05,play with words,quip,talk nonsense,,,,,,,,, 
謆,8b06,beguile,cajole,,,,,,,,,, 
謑,8b11,shame,disgrace,,,,,,,,,, 
謟,8b1f,flatter,suspect,be uncertain,doubt,,,,,,,, 
謊,8b0a,lie,,,,,,,,,,, 
謭,8b2d,shallow,stupid,,,,,,,,,, 
謷,8b37,slander,to revile,huge,big,,,,,,,, 
謼,8b3c,to shout,to mourn,to invoke,,,,,,,,, 
譅,8b45,wriggling,,,,,,,,,,, 
譆,8b46,scream,,,,,,,,,,, 
譈,8b48,dislike,,,,,,,,,,, 
譔,8b54,eulogize,compose,write,,,,,,,,, 
譙,8b59,tower,surname,,,,,,,,,, 
譍,8b4d,answer,,,,,,,,,,, 
譭,8b6d,to slander,to defame,,,,,,,,,, 
譸,8b78,deceive,cheat,hurried,bustling,,,,,,,, 
譹,8b79,to shout,roar,terrify,swiftly,,,,,,,, 
譼,8b7c,to supervise,to confine a government establishment,,,,,,,,,, 
譾,8b7e,shallow,stupid,,,,,,,,,, 
讁,8b81,punish,fault,blame,,,,,,,,, 
讅,8b85,know in detail,,,,,,,,,,, 
讋,8b8b,fear,envy,loquacious,,,,,,,,, 
